[1] "425 forecasted vs actual:  6.01587367258915 6.00388706710654"
[1] "426 forecasted vs actual:  5.98496653308027 5.98141421125448"
[1] "427 forecasted vs actual:  5.9582415671978 5.97126183979046"
[1] "428 forecasted vs actual:  5.96853236278161 5.98896141688986"
[1] "429 forecasted vs actual:  6.03148211732599 6.00881318544259"
[1] "430 forecasted vs actual:  6.12018064525658 6.09582456243222"
[1] "431 forecasted vs actual:  6.19118007902284 6.21060007702465"
[1] "432 forecasted vs actual:  6.2160990753823 6.22059017009974"
[1] "433 forecasted vs actual:  6.18523973329115 6.18208490671663"
[1] "434 forecasted vs actual:  6.09277778654519 6.09807428216624"
[1] "435 forecasted vs actual:  5.96788923849162 5.96870755998537"
[1] "436 forecasted vs actual:  5.82012395606104 5.83188247728352"
[1] "437 forecasted vs actual:  5.71510646827062 5.71042701737487"
[1] "438 forecasted vs actual:  5.63935672888298 5.62762111369064"
[1] "439 forecasted vs actual:  5.59192047261347 5.59842195899838"
[1] "440 forecasted vs actual:  5.58941238925715 5.5834963087817"
[1] "441 forecasted vs actual:  5.59671666399955 5.57594910314632"
[1] "442 forecasted vs actual:  5.62677262216143 5.6021188208797"
[1] "443 forecasted vs actual:  5.72663572836792 5.66296048013595"
[1] "444 forecasted vs actual:  5.77789321822652 5.71702770140622"
[1] "445 forecasted vs actual:  5.76564670397733 5.8111409929767"
[1] "446 forecasted vs actual:  5.85247717870937 5.82894561761021"
[1] "447 forecasted vs actual:  5.83661960287614 5.78382518232974"
[1] "448 forecasted vs actual:  5.76079936500949 5.78074351579233"
[1] "449 forecasted vs actual:  5.78829163026621 5.8171111599632"
[1] "450 forecasted vs actual:  5.8286881437683 5.78689738136671"
[1] "451 forecasted vs actual:  5.76382336119254 5.77455154554441"
[1] "452 forecasted vs actual:  5.78311240165083 5.79605775076537"
[1] "453 forecasted vs actual:  5.85640411285596 5.8348107370626"
[1] "454 forecasted vs actual:  5.95978867063676 5.94017125272043"
[1] "455 forecasted vs actual:  6.05293957463326 6.11368217983223"
[1] "456 forecasted vs actual:  6.14217334710531 6.14418563412565"
[1] "457 forecasted vs actual:  6.11701269539341 6.11809719804135"
[1] "458 forecasted vs actual:  6.04540450531528 6.0330862217988"
[1] "459 forecasted vs actual:  5.90692315127929 5.90263333340137"
[1] "460 forecasted vs actual:  5.75965804533137 5.75574221358691"
[1] "461 forecasted vs actual:  5.63770563101108 5.64897423816121"
[1] "462 forecasted vs actual:  5.58709685825614 5.57972982598622"
[1] "463 forecasted vs actual:  5.54814273838987 5.55682806169954"
[1] "464 forecasted vs actual:  5.55366834775288 5.54126354515843"
[1] "465 forecasted vs actual:  5.55585275003907 5.56068163101553"
[1] "466 forecasted vs actual:  5.6219845297249 5.62762111369064"
[1] "467 forecasted vs actual:  5.75755694043433 5.79909265446053"
[1] "468 forecasted vs actual:  5.93504750986025 5.95583736946483"
[1] "469 forecasted vs actual:  6.02343535536833 6.01126717440416"
[1] "470 forecasted vs actual:  6.01867648289232 5.98393628068719"
[1] "471 forecasted vs actual:  5.9604241252182 5.94542060860658"
[1] "472 forecasted vs actual:  5.92276447244835 5.89164421182577"
[1] "473 forecasted vs actual:  5.86477641176127 5.87493073085203"
[1] "474 forecasted vs actual:  5.86838654604231 5.90536184805457"
[1] "475 forecasted vs actual:  5.9089956325805 5.88332238848828"
[1] "476 forecasted vs actual:  5.88197534381791 5.84932477994686"
[1] "477 forecasted vs actual:  5.88249816297987 5.90263333340137"
[1] "478 forecasted vs actual:  6.03787170705293 6.02586597382531"
[1] "479 forecasted vs actual:  6.14190565137868 6.1779441140506"
[1] "480 forecasted vs actual:  6.19066419937382 6.20253551718792"
[1] "481 forecasted vs actual:  6.16943049346028 6.16331480403464"
[1] "482 forecasted vs actual:  6.07680758839836 6.07073772800249"
[1] "483 forecasted vs actual:  5.93607878339764 5.92692602597041"
[1] "484 forecasted vs actual:  5.78013858147312 5.76832099579377"
[1] "485 forecasted vs actual:  5.64959412825486 5.64190707093811"
[1] "486 forecasted vs actual:  5.57909834777061 5.58724865840025"
[1] "487 forecasted vs actual:  5.55989856870052 5.5683445037611"
[1] "488 forecasted vs actual:  5.56366078469592 5.5683445037611"
[1] "489 forecasted vs actual:  5.58103433574045 5.57594910314632"
[1] "490 forecasted vs actual:  5.63393227345053 5.64544689764324"
[1] "491 forecasted vs actual:  5.77260932785017 5.79909265446053"
[1] "492 forecasted vs actual:  5.9277088073474 5.94017125272043"
[1] "493 forecasted vs actual:  6.00593183084546 5.95324333428778"
[1] "494 forecasted vs actual:  5.95097013042117 5.92425579741453"
[1] "495 forecasted vs actual:  5.91011236297402 5.86929691313377"
[1] "496 forecasted vs actual:  5.84013394233135 5.85793315448346"
[1] "497 forecasted vs actual:  5.85177421615594 5.84354441703136"
[1] "498 forecasted vs actual:  5.83938670829783 5.85793315448346"
[1] "499 forecasted vs actual:  5.85163678889738 5.84354441703136"
[1] "500 forecasted vs actual:  5.84577646546896 5.8406416573734"
[1] "501 forecasted vs actual:  5.88152461181991 5.87773578177964"
[1] "502 forecasted vs actual:  5.99911269685544 6.00141487796115"
[1] "503 forecasted vs actual:  6.11761782309224 6.16331480403464"
[1] "504 forecasted vs actual:  6.20154107048714 6.19440539110467"
[1] "505 forecasted vs actual:  6.13933937797229 6.15485809401642"
[1] "506 forecasted vs actual:  6.06710505119683 6.06610809010375"
[1] "507 forecasted vs actual:  5.93565131031367 5.90808293816893"
[1] "508 forecasted vs actual:  5.75399323012036 5.75890177387728"
[1] "509 forecasted vs actual:  5.6409148639322 5.63835466933375"
[1] "510 forecasted vs actual:  5.57929368687254 5.56452040732269"
[1] "511 forecasted vs actual:  5.53869426826476 5.54517744447956"
[1] "512 forecasted vs actual:  5.54251343920242 5.53733426701854"
[1] "513 forecasted vs actual:  5.55108497257912 5.55295958492162"
[1] "514 forecasted vs actual:  5.6155291205966 5.62762111369064"
[1] "515 forecasted vs actual:  5.75681848952661 5.78689738136671"
[1] "516 forecasted vs actual:  5.9085026295742 5.92692602597041"
[1] "517 forecasted vs actual:  5.99224315724711 5.94803498918065"
[1] "518 forecasted vs actual:  5.94809766687835 5.91889385427315"
[1] "519 forecasted vs actual:  5.89364862661216 5.8805329864007"
[1] "520 forecasted vs actual:  5.86201235652295 5.8664680569333"
[1] "521 forecasted vs actual:  5.85513477824669 5.80814248998044"
[1] "522 forecasted vs actual:  5.79412118555763 5.80814248998044"
[1] "523 forecasted vs actual:  5.81153110434655 5.82304589548302"
[1] "524 forecasted vs actual:  5.84384947393202 5.83773044716594"
[1] "525 forecasted vs actual:  5.88470513089265 5.87773578177964"
[1] "526 forecasted vs actual:  6.00274647367296 5.98896141688986"
[1] "527 forecasted vs actual:  6.11275394637863 6.1527326947041"
[1] "528 forecasted vs actual:  6.18820428896571 6.1779441140506"
[1] "529 forecasted vs actual:  6.14367135556489 6.14418563412565"
[1] "530 forecasted vs actual:  6.05548643810433 6.0591231955818"
[1] "531 forecasted vs actual:  5.9239601450141 5.91889385427315"
[1] "532 forecasted vs actual:  5.77519560860695 5.74620319054015"
[1] "533 forecasted vs actual:  5.61347292948545 5.62401750618734"
[1] "534 forecasted vs actual:  5.56150600178157 5.54907608489522"
[1] "535 forecasted vs actual:  5.51847783001261 5.52545293913178"
[1] "536 forecasted vs actual:  5.5236629364869 5.51745289646471"
[1] "537 forecasted vs actual:  5.52898455688379 5.54907608489522"
[1] "538 forecasted vs actual:  5.6169341483691 5.61312810638807"
[1] "539 forecasted vs actual:  5.7414245178501 5.77144112313002"
[1] "540 forecasted vs actual:  5.89765081605359 5.92425579741453"
[1] "541 forecasted vs actual:  5.99292533100039 5.96870755998537"
[1] "542 forecasted vs actual:  5.96856310818657 5.98896141688986"
[1] "543 forecasted vs actual:  5.97007117789049 5.97888576490112"
[1] "544 forecasted vs actual:  5.95514620710378 5.97126183979046"
[1] "545 forecasted vs actual:  5.94995525129846 5.94803498918065"
[1] "546 forecasted vs actual:  5.92901549921462 5.92425579741453"
[1] "547 forecasted vs actual:  5.89696444772582 5.91620206260743"
[1] "548 forecasted vs actual:  5.9179354670459 5.92425579741453"
[1] "549 forecasted vs actual:  5.96391215090789 5.95324333428778"
[1] "550 forecasted vs actual:  6.06990257950851 6.01859321449623"
[1] "551 forecasted vs actual:  6.12599991012483 6.16541785423142"
[1] "552 forecasted vs actual:  6.1912603920531 6.18826412308259"
[1] "553 forecasted vs actual:  6.15124406205842 6.15060276844628"
[1] "554 forecasted vs actual:  6.06434269999216 6.07764224334903"
[1] "555 forecasted vs actual:  5.95031821156089 5.93489419561959"
[1] "556 forecasted vs actual:  5.78399814070815 5.76832099579377"
[1] "557 forecasted vs actual:  5.64528441532248 5.64544689764324"
[1] "558 forecasted vs actual:  5.58324774508301 5.5834963087817"
[1] "559 forecasted vs actual:  5.55872762213442 5.56068163101553"
[1] "560 forecasted vs actual:  5.55483427980485 5.55295958492162"
[1] "561 forecasted vs actual:  5.56377055795598 5.57594910314632"
[1] "562 forecasted vs actual:  5.63548897154747 5.64544689764324"
[1] "563 forecasted vs actual:  5.77024181841283 5.79605775076537"
[1] "564 forecasted vs actual:  5.92000477154529 5.92958914338989"
[1] "565 forecasted vs actual:  5.98942457019851 5.9427993751267"
[1] "566 forecasted vs actual:  5.93683249477399 5.91889385427315"
[1] "567 forecasted vs actual:  5.89387837512532 5.8805329864007"
[1] "568 forecasted vs actual:  5.86389808114391 5.85220247977447"
[1] "569 forecasted vs actual:  5.83574788437677 5.82008293035236"
[1] "570 forecasted vs actual:  5.81640715446839 5.80814248998044"
[1] "571 forecasted vs actual:  5.80436130833817 5.80211837537706"
[1] "572 forecasted vs actual:  5.8160484784975 5.85220247977447"
[1] "573 forecasted vs actual:  5.90700992768043 5.89715386763674"
[1] "574 forecasted vs actual:  6.01892788322332 6.00388706710654"
[1] "575 forecasted vs actual:  6.13160439555305 6.16331480403464"
[1] "576 forecasted vs actual:  6.18590782185981 6.18620862390049"
[1] "577 forecasted vs actual:  6.14743256013889 6.15060276844628"
[1] "578 forecasted vs actual:  6.06655692352016 6.06145691892802"
[1] "579 forecasted vs actual:  5.92825887838807 5.94803498918065"
[1] "580 forecasted vs actual:  5.81061969510985 5.8171111599632"
[1] "581 forecasted vs actual:  5.69821185019575 5.65248918026865"
[1] "582 forecasted vs actual:  5.57286824942716 5.57594910314632"
[1] "583 forecasted vs actual:  5.5508917098744 5.53733426701854"
[1] "584 forecasted vs actual:  5.53046617898555 5.52545293913178"
[1] "585 forecasted vs actual:  5.54207519689496 5.52942908751142"
[1] "586 forecasted vs actual:  5.58995261839837 5.5683445037611"
[1] "587 forecasted vs actual:  5.6911289504401 5.67332326717149"
[1] "588 forecasted vs actual:  5.79733196360795 5.77144112313002"
[1] "589 forecasted vs actual:  5.83395406792791 5.89989735358249"
[1] "590 forecasted vs actual:  5.94116178203985 5.97126183979046"
[1] "591 forecasted vs actual:  5.95673964273576 5.98896141688986"
[1] "592 forecasted vs actual:  5.96860253906641 5.98896141688986"
[1] "593 forecasted vs actual:  5.95700632768766 5.92958914338989"
[1] "594 forecasted vs actual:  5.89466010014489 5.8805329864007"
[1] "595 forecasted vs actual:  5.86708941822874 5.90808293816893"
[1] "596 forecasted vs actual:  5.91280939370184 5.84932477994686"
[1] "597 forecasted vs actual:  5.8630620320457 5.89164421182577"
[1] "598 forecasted vs actual:  6.02357611106264 5.98393628068719"
[1] "599 forecasted vs actual:  6.11427745499097 6.16331480403464"
[1] "600 forecasted vs actual:  6.18755305576196 6.19847871649231"
[1] "601 forecasted vs actual:  6.16896334830909 6.16120732169508"
[1] "602 forecasted vs actual:  6.06982052237876 6.07073772800249"
[1] "603 forecasted vs actual:  5.93866269465691 5.94542060860658"
[1] "604 forecasted vs actual:  5.80061777383044 5.79909265446053"
[1] "605 forecasted vs actual:  5.68054767358531 5.68017260901707"
[1] "606 forecasted vs actual:  5.61657502419383 5.59842195899838"
[1] "607 forecasted vs actual:  5.56510674560864 5.55295958492162"
[1] "608 forecasted vs actual:  5.54589616927227 5.52146091786225"
[1] "609 forecasted vs actual:  5.53467044631714 5.53338948872752"
[1] "610 forecasted vs actual:  5.59194232275391 5.55295958492162"
[1] "611 forecasted vs actual:  5.67960837375443 5.62040086571715"
[1] "612 forecasted vs actual:  5.73851839601829 5.68017260901707"
[1] "613 forecasted vs actual:  5.73854135439563 5.78996017089725"
[1] "614 forecasted vs actual:  5.82681016517211 5.83188247728352"
[1] "615 forecasted vs actual:  5.83959755303743 5.77144112313002"
[1] "616 forecasted vs actual:  5.7597062331526 5.73334127689775"
[1] "617 forecasted vs actual:  5.72145614400739 5.69035945432406"
[1] "618 forecasted vs actual:  5.6884187545681 5.67332326717149"
[1] "619 forecasted vs actual:  5.67148516413477 5.64897423816121"
[1] "620 forecasted vs actual:  5.65999571630691 5.63478960316925"
[1] "621 forecasted vs actual:  5.68359841827436 5.70711026474888"
[1] "622 forecasted vs actual:  5.85172045351105 5.83188247728352"
[1] "623 forecasted vs actual:  5.97838240688899 6.05443934626937"
[1] "624 forecasted vs actual:  6.10463601785755 6.11809719804135"
[1] "625 forecasted vs actual:  6.07875795432577 6.09807428216624"
[1] "626 forecasted vs actual:  6.01121798307451 6.00635315960173"
[1] "627 forecasted vs actual:  5.87694982546436 5.86929691313377"
[1] "628 forecasted vs actual:  5.72087062279318 5.71042701737487"
[1] "629 forecasted vs actual:  5.59620622119674 5.5834963087817"
[1] "630 forecasted vs actual:  5.51814657719157 5.50938833662798"
[1] "631 forecasted vs actual:  5.48053666623818 5.47646355193151"
[1] "632 forecasted vs actual:  5.47631747170984 5.47646355193151"
[1] "633 forecasted vs actual:  5.49361832773732 5.50533153593236"
[1] "634 forecasted vs actual:  5.57652618535765 5.57972982598622"
[1] "635 forecasted vs actual:  5.7113730583794 5.75574221358691"
[1] "636 forecasted vs actual:  5.88498858411935 5.89440283426485"
[1] "637 forecasted vs actual:  5.95638848905148 5.92692602597041"
[1] "638 forecasted vs actual:  5.91956001168221 5.91889385427315"
[1] "639 forecasted vs actual:  5.89697310433663 5.8805329864007"
[1] "640 forecasted vs actual:  5.85099500367315 5.82894561761021"
[1] "641 forecasted vs actual:  5.79760739461744 5.82600010738045"
[1] "642 forecasted vs actual:  5.81855229474356 5.84354441703136"
[1] "643 forecasted vs actual:  5.83603164494865 5.85793315448346"
[1] "644 forecasted vs actual:  5.86010429238066 5.87773578177964"
[1] "645 forecasted vs actual:  5.9167003461956 5.91620206260743"
[1] "646 forecasted vs actual:  6.02275487151051 5.99893656194668"
[1] "647 forecasted vs actual:  6.13150791263797 6.1463292576689"
[1] "648 forecasted vs actual:  6.16372536132281 6.18001665365257"
[1] "649 forecasted vs actual:  6.14345229520208 6.13556489108174"
[1] "650 forecasted vs actual:  6.03837403796061 6.0330862217988"
[1] "651 forecasted vs actual:  5.89740417263366 5.85793315448346"
[1] "652 forecasted vs actual:  5.69794186648853 5.6937321388027"
[1] "653 forecasted vs actual:  5.57753183580582 5.57215403217776"
[1] "654 forecasted vs actual:  5.51204379775713 5.51745289646471"
[1] "655 forecasted vs actual:  5.50008111334949 5.48893772615669"
[1] "656 forecasted vs actual:  5.4860173808026 5.48479693349065"
[1] "657 forecasted vs actual:  5.50376224336968 5.50125821054473"
[1] "658 forecasted vs actual:  5.56027203043989 5.58724865840025"
[1] "659 forecasted vs actual:  5.72877125431495 5.73009978297357"
[1] "660 forecasted vs actual:  5.8510597773474 5.89989735358249"
[1] "661 forecasted vs actual:  5.97048420287778 5.95064255258773"
[1] "662 forecasted vs actual:  5.94579497775228 5.95842469302978"
[1] "663 forecasted vs actual:  5.931510664083 5.94017125272043"
[1] "664 forecasted vs actual:  5.91397445964131 5.91079664404053"
[1] "665 forecasted vs actual:  5.86994655428807 5.84932477994686"
[1] "666 forecasted vs actual:  5.82702605274113 5.83773044716594"
