,"""x"""
1637,-2.942685156
1638,6.378523119
1639,-1.762847753
1640,-2.102495272
1641,1.132656693
1642,-1.914626106
1643,0.882579801
1644,0.585053321
1645,0.230053266
1646,0.680934555
1647,-2.647439811
1648,-2.766960708
1649,0.661844136
1650,0.632945582
1651,0.708977918
1652,0.395434327
1653,-1.785155097
1654,0.016543463
1655,0.481395809
1656,0.474540188
1657,0.004707929
1658,0.016920167
1659,0.002527172
1660,0.001778445
1661,31.83976815
1662,21.04395605
1663,22.28764395
1664,24.47981044
1665,21.94463212
1666,3.542500328
1667,5.035572884
1668,3.579381023
1669,3.749885456
1670,1.052060275
1671,1.234657094
1672,6.590198778
1673,49.95052137
1674,43.19244417
1675,23.63384095
1676,11.67724597
1677,14.94743008
1678,17.8890646
1679,42.59121194
1680,51.02006897
1681,42.51683895
1682,27.94128783
1683,-0.748762216
1684,41.83268799
1685,16.40453806
1686,4.098175394
1687,8.137980734
1688,6.365542978
1689,2.25432515
1690,4.667542927
1691,4.630456307
1692,3.513729984
1693,2.670264644
1694,2.033857977
1695,1.573129448
1696,0.334921841
1697,0.923923222
1698,1.353024773
1699,0.530466486
1700,0.414986243
1701,1.237313412
1702,1.319091982
1703,1.352154968
1704,0.026441792
1705,1.425058957
1706,1.265428483
1707,1.314075419
1708,2.086024801
1709,0.05225648
1710,1.058188289
1711,0.024248172
1712,0.736997484
1713,0.726374996
1714,0.712955285
1715,0.685446769
1716,0.672352994
1717,8.082334242
1718,10.39752586
1719,5.478916406
1720,8.308329571
1721,24.72653664
1722,13.6608205
1723,9.126763465
1724,5.882069275
1725,4.51638565
1726,8.955976103
1727,11.14450426
1728,8.727841621
1729,0.095678657
1730,2.081793022
1731,11.85271945
1732,12.03682691
1733,7.266355958
1734,-0.041749194
1735,2.202613313
1736,2.988993176
1737,2.113932477
1738,1.73501145
1739,5.754439239
1740,9.123088936
1741,9.870995836
1742,-1.343805924
1743,6.87667753
1744,13.39909592
1745,8.444054712
1746,3.540508029
1747,7.853594128
1748,12.42620077
1749,10.1962343
1750,12.63408453
1751,0.278907812
1752,1.948844711
1753,13.29932233
1754,11.44046838
1755,-0.761062371
1756,1.764654446
1757,10.24988173
1758,10.43964498
1759,5.097250282
1760,0.278002804
1761,6.138523099
1762,11.70544066
1763,8.039506631
1764,-0.257946228
1765,2.058916206
1766,11.06851657
1767,9.797279495
1768,2.758333746
1769,8.859887593
1770,10.14697277
1771,8.946228805
1772,7.351968076
1773,0.619742994
1774,2.0414247
1775,11.95968803
1776,9.123016231
1777,-1.433010934
1778,2.106521471
1779,8.058315705
1780,13.20835054
1781,11.5020813
1782,11.22902278
1783,12.31458784
1784,13.62120248
1785,13.57894136
1786,9.947423663
1787,0.844703269
1788,10.07195016
1789,9.289593526
1790,5.825462979
1791,1.498974451
1792,2.431250151
1793,2.675706309
1794,2.237073065
1795,1.829423659
1796,1.999028471
1797,1.196400082
1798,1.910768698
1799,1.041566793
1800,1.19309501
1801,1.282191916
1802,0.99623184
1803,1.146249483
1804,1.251197577
1805,1.599669576
1806,1.397892743
1807,1.443600496
1808,1.350829682
1809,1.35535365
1810,1.454174866
1811,1.530140072
1812,0.611622757
1813,1.187474639
1814,0.554143538
1815,1.390479148
1816,1.373752353
1817,2.274389176
1818,0.796313782
1819,-0.980013853
1820,0.317772491
1821,-0.916778092
1822,0.778322449
1823,0.670994452
1824,0.581573752
1825,0.654922916
1826,3.216769
1827,3.374865222
1828,0.311117355
1829,1.741219224
1830,1.28184808
1831,1.084933317
1832,-3.163836752
1833,0.00830307
1834,0.019604807
1835,1.751803437
1836,9.748349983
1837,5.677761269
1838,-0.835412003
1839,0.961050726
1840,1.03987657
1841,-0.912778548
1842,-0.894572545
1843,-0.569931766
1844,0.378512488
1845,0.116376012
1846,0.620434134
1847,-5.687727673
1848,1.822445155
1849,0.774588434
1850,0.267141191
1851,5.001605837
1852,-0.683002219
1853,0.261398231
1854,-0.30497445
1855,-0.619717023
1856,-0.943422669
1857,0.245242332
1858,0.554217961
1859,0.705530126
1860,0.709913598
1861,0.847199767
1862,0.813487219
1863,0.959767429
1864,0.971153164
1865,1.753392266
1866,0.838815058
1867,0.723981259
1868,-0.683730791
1869,0.677980925
1870,0.936117042
1871,0.997008778
1872,0.807394317
1873,0.204307133
1874,1.190928852
1875,3.490205071
1876,-0.227803576
1877,-0.391585417
1878,0.723345153
1879,0.877547727
1880,0.12724662
1881,0.126281236
1882,0.676329023
1883,0.125621751
1884,0.129553848
1885,0.365202287
1886,0.127663478
1887,0.104535834
1888,-0.031921372
1889,0.008999655
1890,0.193378271
1891,0.646633798
1892,0.820285644
1893,-0.612583133
1894,1.454242201
1895,4.885206171
1896,10.59154622
1897,7.32304792
1898,7.812607329
1899,10.3796724
1900,4.692661224
1901,7.912648978
1902,0.515501531
1903,0.945437433
1904,6.972802365
1905,9.39876202
1906,7.695938386
1907,11.90940061
1908,10.08205088
1909,16.09325783
1910,7.034206759
1911,2.950197049
1912,7.14457569
1913,1.657014223
1914,1.480297934
1915,0.463076014
1916,1.037602222
1917,5.522335804
1918,0.188486737
1919,2.199351375
1920,0.347516275
1921,0.190696663
1922,1.199882094
1923,43.68318974
1924,49.27317679
1925,43.70078577
1926,39.6034988
1927,38.45496635
1928,46.60515127
1929,49.72345351
1930,28.26358067
1931,24.29933612
1932,13.71418278
1933,12.31694718
1934,14.25107992
1935,14.17392453
1936,20.15048732
1937,26.97118755
1938,36.82451087
1939,9.846422088
1940,-17.66939805
1941,28.21138177
1942,0.191582731
1943,7.551816655
1944,1.499010559
1945,7.679403003
1946,14.20645121
1947,14.31662183
1948,13.96971472
1949,14.45708116
1950,12.07349254
1951,19.75889614
1952,23.87892024
1953,20.9215962
1954,0.154417034
1955,1.128253167
1956,3.455731408
1957,3.394933888
1958,-1.117661692
1959,1.344531544
1960,8.575126888
1961,10.31733518
1962,4.975504676
1963,1.035675767
1964,5.467687468
1965,10.19773421
1966,8.171796999
1967,0.971988444
1968,1.352989058
1969,9.929510089
1970,8.869330547
1971,1.307645382
1972,1.38154232
1973,1.376261962
1974,1.969567168
1975,1.19036973
1976,1.512191059
1977,1.457620552
1978,8.278944852
1979,9.585099247
1980,7.659928227
1981,1.237659274
1982,8.672661276
1983,10.09990025
1984,4.981006243
1985,5.805497621
1986,7.602733137
1987,10.12809791
1988,8.597421574
1989,0.526612113
1990,5.991644828
1991,10.61852827
1992,9.831972246
1993,4.399581765
1994,1.50926117
1995,5.732008605
1996,1.016034536
1997,1.16782998
1998,1.145413329
1999,5.129489334
2000,0.975800554
2001,11.19751195
2002,0.858565052
2003,0.729703121
2004,1.112176368
2005,14.73966333
2006,0.740154813
2007,1.419504082
2008,10.17915929
2009,19.91378236
2010,16.57445754
2011,8.958073623
2012,7.039373647
2013,1.268945572
2014,8.414064527
2015,9.920918326
2016,9.264986139
2017,0.952811623
2018,11.22147934
2019,11.30328936
2020,9.789171089
2021,5.52186846
2022,10.15872318
2023,10.89756609
2024,11.0129065
2025,10.46221014
2026,8.349347209
2027,6.948546722
2028,10.49438673
2029,8.137461028
2030,1.273984524
2031,8.333493688
2032,8.985632384
2033,7.309759417
2034,5.30427868
2035,5.151611802
2036,1.205526636
2037,1.095913925
2038,1.062030155
2039,1.866162048
2040,8.362713524
2041,5.30863031
2042,0.972374967
2043,1.06454112
2044,1.087520246
2045,1.775699661
2046,1.163148909
2047,1.15054594
2048,1.123315149
2049,1.12061891
2050,5.356815428
2051,1.047327146
2052,8.397847574
2053,1.054029907
2054,1.130711411
2055,1.12642433
2056,1.11792308
2057,1.11133735
2058,1.102069397
2059,1.093656642
2060,1.083074107
2061,1.07738409
2062,4.751111538
2063,9.146135577
2064,4.508915118
2065,1.011134062
2066,1.057178787
2067,1.044826179
2068,1.0182339
2069,1.046597765
2070,1.004482265
2071,0.990853931
2072,0.977085694
2073,0.96806684
2074,0.963589794
2075,0.961611763
2076,0.966395902
2077,0.96889701
2078,0.975165493
2079,0.837305031
2080,0.843139462
2081,0.805736374
2082,0.792772282
2083,0.782284544
2084,0.754418181
2085,0.75284656
2086,0.776564034
2087,0.772185285
2088,1.306720923
2089,1.290564175
2090,8.285218926
2091,0.663656456
2092,3.597203322
2093,0.926567698
2094,4.721670793
2095,0.587459087
2096,0.801869077
2097,1.130435798
2098,1.101705818
2099,0.722433111
2100,1.317496184
2101,1.303099703
2102,1.089646977
2103,1.151016893
2104,1.092645677
2105,0.915515399
2106,0.913248926
2107,0.857670226
2108,0.788829034
2109,4.88832078
2110,0.65858447
2111,0.560883211
2112,1.074226838
2113,0.559198218
2114,1.028293524
2115,1.063676886
2116,0.668521734
2117,1.166682284
2118,0.649022956
2119,1.043939006
2120,0.882907785
2121,7.742386236
2122,9.049166962
2123,5.574473774
2124,0.650986715
2125,0.789687817
2126,1.46261195
2127,0.440888222
2128,0.806163506
2129,0.798876173
2130,0.78862965
2131,0.781945973
2132,0.354301794
2133,0.339936982
2134,7.812760675
2135,10.40635423
2136,10.1027873
2137,12.33557686
2138,10.06330766
2139,0.291386924
2140,2.109080886
2141,1.119724253
2142,1.144215821
2143,1.12074829
2144,1.096946294
2145,1.066588797
2146,1.035698764
2147,0.99138003
2148,0.67686742
2149,0.641047603
2150,0.804986611
2151,0.603523388
2152,0.58251956
2153,0.562720502
2154,0.546995713
2155,0.528151429
2156,0.646465578
2157,-0.034741998
2158,0.21664649
2159,0.592218257
2160,4.608994593
2161,-0.1249805
2162,0.487749245
2163,1.236977025
2164,0.585752832
2165,0.39510801
2166,-1.331927347
2167,-1.707820413
2168,-2.242256658
2169,-3.800154412
2170,-4.075188869
2171,-0.639286043
2172,0.330548584
2173,0.408670362
2174,1.503339461
2175,-0.362606273
2176,-2.371015153
2177,0.445832786
2178,2.509290287
2179,1.748803482
2180,1.294370775
2181,1.651710934
2182,0.043066693
2183,0.579468779
2184,0.710708831
2185,0.067658022
2186,1.144705288
2187,-0.028654247
2188,8.479253376
2189,8.802975928
2190,9.837856297
2191,10.33851713
2192,18.18912319
2193,7.777808624
2194,14.68332997
2195,2.352830394
2196,2.02265571
2197,12.35831342
2198,7.75554475
2199,10.17093596
2200,11.85957897
2201,10.84369799
2202,9.324397177
2203,13.49172301
2204,13.69941731
2205,5.193974651
2206,4.114173417
2207,5.54454336
2208,4.575573462
2209,0.700145745
2210,1.257310219
2211,0.182890884
2212,0.849893187
2213,0.042956315
2214,-5.186286203
2215,1.473104979
2216,2.192290095
2217,4.36913164
2218,-0.069776747
2219,-0.968937489
2220,-0.924700276
2221,-2.141213694
2222,0.373668512
2223,0.037461283
2224,0.752316812
2225,0.726014724
2226,-0.295099543
2227,-0.300083958
2228,0.321317837
2229,-3.758121629
2230,0.69657269
2231,7.191947907
2232,11.28191873
2233,10.38306336
2234,12.79872886
2235,10.63153122
2236,14.14080573
2237,14.23989699
2238,8.496772961
2239,10.53068118
2240,7.240551485
2241,0.67043029
2242,0.827795279
2243,-0.078225355
2244,0.461010906
2245,0.314208585
2246,-6.91095118
2247,-0.383133392
2248,-0.317285008
2249,6.308638477
2250,34.57177303
2251,38.72463256
2252,29.74279292
2253,47.22469417
2254,10.51402512
2255,23.25079137
2256,10.66415066
2257,22.14339101
2258,22.09100794
2259,13.63202711
2260,12.49686892
2261,31.02053824
2262,13.32073236
2263,11.50781751
2264,9.798651701
2265,11.41800622
2266,7.599647454
2267,10.73076
2268,10.65338602
2269,8.082264888
2270,3.090420089
2271,5.621082051
2272,10.04778438
2273,1.898857665
2274,6.861502399
2275,2.830244133
2276,3.398575956
2277,10.81609808
2278,13.3385654
2279,3.104440242
2280,1.589961429
2281,7.179784145
2282,9.757316535
2283,7.539866822
2284,3.044320054
2285,1.958906473
2286,8.158422627
2287,9.937445728
2288,8.57107402
2289,2.840801155
2290,1.877017323
2291,5.15579568
2292,5.845395216
2293,2.308508929
2294,1.713792895
2295,1.597486026
2296,4.624789024
2297,2.014564543
2298,7.18402316
2299,6.907615866
2300,2.360224461
2301,6.611696998
2302,7.367667733
2303,31.73213188
2304,45.14537633
2305,42.73940389
2306,17.40094772
2307,12.55114551
2308,13.68907414
2309,22.31805727
2310,45.43456235
2311,47.70615603
2312,48.21427845
2313,14.84524711
2314,10.87155904
2315,23.13416455
2316,12.20662101
2317,8.832771096
2318,13.41635146
2319,14.07250866
2320,12.0499305
2321,11.51877458
2322,3.00721424
2323,2.107701466
2324,8.28553001
2325,10.52421099
2326,9.042630241
2327,5.656957886
2328,2.02632712
2329,9.89388541
2330,7.518265549
2331,5.739020099
2332,1.85060804
2333,8.50095247
2334,10.3582804
2335,10.56857427
2336,2.40601391
2337,5.243771999
2338,11.1027746
2339,11.1226519
2340,9.970534799
2341,7.177090446
2342,7.015953449
2343,10.9086025
2344,11.19366833
2345,8.838344772
2346,11.7035028
2347,9.699217351
2348,11.17253342
2349,11.39887227
2350,10.60489957
2351,10.51614858
2352,11.1616141
2353,11.50121036
2354,10.85635424
2355,10.29172723
2356,10.21295863
2357,11.16978199
2358,11.12034342
2359,9.16291866
2360,9.872933661
2361,10.35122118
2362,10.81403479
2363,8.78908135
2364,2.208979514
2365,0.83894121
2366,4.589815045
2367,1.522236103
2368,1.654650941
2369,1.801594331
2370,1.857055662
2371,2.418439701
2372,2.379820504
2373,2.316583056
2374,2.253076077
2375,2.194402992
2376,2.138175158
2377,2.082268075
2378,2.029541279
2379,1.981080439
2380,1.937002353
2381,1.887691131
2382,1.848177441
2383,1.815893849
2384,1.535392866
2385,1.29279177
2386,1.574972406
2387,1.510376657
2388,1.414198678
2389,1.625545621
2390,1.596282377
2391,1.571257255
2392,1.430365947
2393,0.712341891
2394,1.490406742
2395,1.366927863
2396,1.322876424
2397,1.395645113
2398,4.437245974
2399,1.145197557
2400,1.288579872
2401,1.85824351
2402,0.674325983
2403,1.219741478
2404,1.010825061
2405,0.968285496
2406,11.10161777
2407,11.07560588
2408,11.42118011
2409,11.94115462
2410,16.43129102
2411,7.22104678
2412,1.175437835
2413,0.883071662
2414,4.486340631
2415,7.984004518
2416,0.328850348
2417,0.748386647
2418,-3.470550714
2419,-2.551309368
2420,-3.965466128
2421,-2.625040137
2422,1.030189831
2423,1.293494503
2424,0.818244897
2425,0.478534099
2426,-0.027135767
2427,0.336863328
2428,1.222390917
2429,0.556713479
2430,0.480518194
2431,0.975884707
2432,0.878738483
2433,0.835916992
2434,0.66591502
2435,0.957891832
2436,0.453060183
2437,0.684548032
2438,0.682088644
2439,-0.949961882
2440,0.004347673
2441,-0.68642787
2442,0.953740731
2443,0.580486164
2444,0.443615121
2445,0.608212842
2446,0.816553192
2447,0.903991052
2448,0.340662259
2449,-0.871153447
2450,0.902811694
2451,0.625475306
2452,0.736683668
2453,-1.120498065
2454,-0.392875761
2455,0.89649641
2456,0.721017375
2457,-0.345530412
2458,0.08558517
2459,-0.341387753
2460,1.089074036
2461,1.165450813
2462,0.306797216
2463,0.207514843
2464,0.153302786
2465,-0.665739223
2466,0.34343289
2467,0.599775318
2468,1.122766112
2469,1.197770978
2470,0.387318668
2471,0.22133986
2472,4.973196761
2473,-0.050770455
2474,1.061631849
2475,0.570814764
2476,1.935739191
2477,2.547751703
2478,6.828502904
2479,7.347748413
2480,8.034964134
2481,9.512214213
2482,8.730325489
2483,9.777437327
2484,5.559960047
2485,2.805680054
2486,3.390186619
2487,3.537190889
2488,1.225400665
2489,0.941335187
2490,0.413459424
2491,0.406449467
2492,0.555233072
2493,0.86089846
2494,0.413686306
2495,0.808358839
2496,1.145635062
2497,-0.41096368
2498,0.442217409
2499,-0.479242755
2500,-0.674086123
2501,-1.119923735
2502,0.374902934
2503,0.40397085
2504,-0.336533825
2505,-0.737065633
2506,0.393194006
2507,-1.677127206
2508,0.255775206
2509,-0.380545794
2510,0.247498602
2511,-1.622411752
2512,1.19039949
2513,1.065886895
2514,-1.612282195
2515,-0.765459911
2516,0.148108204
2517,0.217680639
2518,0.18510381
2519,0.178989636
2520,0.230756071
2521,0.333120765
2522,0.412907246
2523,0.361029581
2524,0.41418581
2525,0.44898539
2526,0.386691617
2527,0.251814422
2528,1.904552885
2529,0.294997869
2530,2.28614317
2531,0.198790499
2532,2.583607166
2533,0.253878466
2534,0.196445333
2535,0.17716292
2536,3.049657618
2537,2.754071737
2538,0.204392843
2539,1.005513359
2540,3.09569702
2541,0.131275037
2542,1.316041193
2543,2.06379098
2544,-0.03617098
2545,-0.072850537
2546,0.32574786
2547,-0.024690204
2548,-0.117412573
2549,0.551853224
2550,-1.699407292
2551,-1.657399557
2552,0.713586633
2553,-0.565106137
2554,-0.758303938
2555,0.128065181
2556,0.062531736
2557,-2.469801111
2558,0.107587906
2559,0.124236395
2560,-3.674825498
2561,0.105263273
2562,-1.900134948
2563,0.114849574
